Séance,ISIN.,Val.,Ouv.,Clô.,+ haut,+ bas,CMP,Nb. Tr.,Qté,Cap.
06/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
06/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
06/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
06/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
06/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
06/01/2026,TN0007680010,BNA ASSURANCES,3.1,3.1,3.1,3.05,3.07,56,11768,36126.18
06/01/2026,TN0002400505,UBCI,33.8,33.8,33.8,33.8,33.8,3,557,18826.6
06/01/2026,TN0004100202,TUNINVEST-SICAR,43.49,42,43.49,42,42.029,16,510,21434.9
06/01/2026,TN0001400704,SPDIT - SICAF,12.6,12.69,12.69,12.6,12.607,4,195,2458.35
06/01/2026,TN0006670012,SIPHAT,3.76,3.76,3.76,3.76,3.76,2,10,37.6
06/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
06/01/2026,TN0003200755,ICF,84.5,85.89,85.89,83.51,84.453,16,142,11992.31
06/01/2026,TN0001300557,BTE (ADP),3.59,3.59,3.59,3.59,3.59,7,7704,27657.36
06/01/2026,TN0007580012,BEST LEASE,2.23,2.23,2.23,2.23,2.23,2,400,892
06/01/2026,TN0003000452,ASTREE,47,47,47,47,47,1,1,47
06/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
06/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,3,24,314.4
06/01/2026,TN0002300358,AIR LIQUIDE TSIE,150.01,150.01,150.01,150.01,150.01,5,86,12900.86
06/01/2026,TN0007200017,WIFACK INT BANK,7.7,7.7,7.7,7.7,7.7,1,2,15.4
06/01/2026,TN0007720014,UNIMED,9.66,9.85,9.95,9.6,9.799,127,13398,131281.6
06/01/2026,TN0003900107,UIB,25.5,25.7,25.7,25.5,25.516,7,4254,108547
06/01/2026,TN0007690019,UADH,0,0,0,0,0,0,0,0
06/01/2026,TN0002100907,TUNISIE LEASING F,32,31.9,32,31.9,31.974,37,1673,53492.1
06/01/2026,TN0001200401,TUNISAIR,0.34,0.34,0.34,0.34,0.34,5,3522,1197.48
06/01/2026,TN0007380017,TUNIS RE,10.12,10.12,10.12,10.12,10.12,8,2720,27526.4
06/01/2026,TN0007270010,TPR,11,11.19,11.23,11,11.018,120,55500,611484.33
06/01/2026,TN0007440019,TELNET HOLDING,6.7,6.67,6.7,6.61,6.619,5,512,3389.17
06/01/2026,TN0002600955,STB,3.92,3.99,4,3.9,3.914,87,28183,110321.97
06/01/2026,TN0006060016,STAR,60.5,60.25,60.85,60.01,60.239,14,320,19276.45
06/01/2026,TNNGTFLC2986,STA,37.5,37.5,37.98,37.2,37.513,34,1284,48167.32
06/01/2026,TN0006560015,SOTUVER,13.6,13.5,13.6,13.45,13.499,45,8194,110614.75
06/01/2026,TN0006580013,SOTUMAG,8.93,8.9,8.93,8.85,8.873,10,909,8065.45
06/01/2026,TN0006660013,SOTRAPIL,22.12,22.1,22.14,22,22.078,27,5462,120589.18
06/01/2026,TN0007630015,SOTIPAPIER,2.75,2.7,2.75,2.6,2.634,74,12180,32081.74
06/01/2026,TN0006530018,SOTETEL,5.27,5.27,5.3,5.26,5.27,46,13263,69902.43
06/01/2026,TN0006780019,SOMOCER,0.44,0.44,0.44,0.44,0.44,19,48718,21435.92
06/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.35,18.79,18.79,18.35,18.36,2,44,807.84
06/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
06/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
06/01/2026,TN0006590012,SIAME,2.47,2.57,2.57,2.46,2.537,31,10065,25535.75
06/01/2026,TN0001100254,SFBT,12.61,12.65,12.78,12.53,12.589,56,14724,185358.68
06/01/2026,TN0007610017,SAH,13.53,13.69,13.97,13.5,13.651,134,26975,368234.73
06/01/2026,TN0005700018,POULINA GP HOLDING,18.85,18.8,18.9,18.55,18.782,28,7156,134405.7
06/01/2026,TN0007530017,ONE TECH HOLDING,8.36,8.49,8.49,8.36,8.392,61,11700,98188.02
06/01/2026,TN0007620016,MPBS,8.3,8.17,8.59,8.15,8.347,49,12235,102125.11
06/01/2026,TN0001000108,MONOPRIX,5.97,6.23,6.23,5.97,6.23,5,1526,9506.46
06/01/2026,TN0006720049,BH LEASING,0,0,0,0,0,0,0,0
06/01/2026,TN0006440010,MAGASIN GENERAL,9.85,9.85,9.85,9.85,9.85,6,99,975.15
06/01/2026,TN0007310139,HANNIBAL LEASE,0,0,0,0,0,0,0,0
06/01/2026,TN0007570013,EURO-CYCLES,12.23,12.23,12.35,12.21,12.231,97,14314,175081.02
06/01/2026,TN0007210016,ESSOUKNA,3.54,3.56,3.58,3.54,3.556,17,3668,13044.62
06/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.78,14.78,14.78,14.78,14.78,3,130,1921.4
06/01/2026,TN0007670011,DELICE HOLDING,12.3,12.25,12.35,12.2,12.272,104,17031,209007.84
06/01/2026,TN0007550015,CITY CARS,19.3,19.2,19.3,19.2,19.221,5,367,7053.95
06/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.55,0.55,0.55,0.55,0.55,2,200,110
06/01/2026,TN0004200853,CIL,27.95,28.25,28.25,27.95,28.135,11,1147,32270.45
06/01/2026,TN0007590011,CELLCOM,3.1,3.1,3.25,3.1,3.106,40,15976,49626.81
06/01/2026,TN0002200053,BT,6.05,5.95,6.07,5.95,5.956,249,270470,1611049.89
06/01/2026,TN0003100609,BNA,11.6,11.92,11.92,11.6,11.846,63,14081,166799.13
06/01/2026,TN0001800457,BIAT,108.89,108.55,108.89,107.62,108.117,59,2050,221640.59
06/01/2026,TN0001900604,BH BANK,10.45,10.45,10.45,10.45,10.45,3,200,2090
06/01/2026,TN0006610018,ATTIJARI LEASING,29.3,29.29,29.3,29.29,29.295,4,730,21384.99
06/01/2026,TN0001600154,ATTIJARI BANK,64.8,64.9,64.98,64.5,64.834,44,2758,178812.15
06/01/2026,TN0004700100,ATL,6.01,6.02,6.08,6,6.023,15,13625,82059.37
06/01/2026,TN0007740012,ATELIER MEUBLE INT,4.69,4.67,4.69,4.57,4.616,16,952,4394.76
06/01/2026,TN0003600350,ATB,3.75,3.74,3.75,3.7,3.705,13,62032,229800.2
06/01/2026,TN0007140015,ASSAD,3.36,3.36,3.36,3.36,3.36,35,23332,78395.52
06/01/2026,TN0007830011,ASSUR MAGHREBIA,59,59,59,59,59,6,105,6195
06/01/2026,TN0007300015,ARTES,11.6,11.69,11.69,11.6,11.605,13,3539,41070.94
06/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.45,6.58,6.59,6.45,6.546,26,13506,88414.45
06/01/2026,TN0003400058,AMEN BANK,49.5,49,49.5,48.8,49.109,68,7582,372342.2
05/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
05/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
05/01/2026,TN0007650013,TAWASOL GP HOLDING,0,0,0,0,0,0,0,0
05/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
05/01/2026,TN0007700016,OFFICEPLAST,1.9,1.95,1.96,1.86,1.868,36,10566,19739.08
05/01/2026,TN0007540016,NEW BODY LINE,4.12,3.9,4.12,3.9,3.901,6,355,1384.82
05/01/2026,TN0007510019,LAND OR,14.41,14.68,14.69,14.3,14.344,75,15121,216901.53
05/01/2026,TN0007400013,CARTHAGE CEMENT,1.84,1.88,1.88,1.84,1.87,90,250898,469143.86
05/01/2026,TN0007500010,AETECH,0.33,0.33,0.33,0.33,0.33,2,251,82.83
05/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
05/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
05/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
05/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
05/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
05/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
05/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
05/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
05/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
05/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
05/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
05/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
05/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
05/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
05/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
05/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
05/01/2026,TN0007680010,BNA ASSURANCES,3.1,3.1,3.1,3.04,3.069,63,9040,27742.59
05/01/2026,TN0002400505,UBCI,0,0,0,0,0,0,0,0
05/01/2026,TN0004100202,TUNINVEST-SICAR,42,42.02,42.02,42,42.015,24,865,36343.3
05/01/2026,TN0001400704,SPDIT - SICAF,12.69,12.69,12.69,12.69,12.69,1,80,1015.2
05/01/2026,TN0006670012,SIPHAT,0,0,0,0,0,0,0,0
05/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
05/01/2026,TN0003200755,ICF,85.6,84,85.6,84,84.472,12,493,41644.8
05/01/2026,TN0001300557,BTE (ADP),3.51,3.51,3.51,3.51,3.51,4,1745,6124.95
05/01/2026,TN0007580012,BEST LEASE,2.23,2.23,2.23,2.23,2.23,3,358,798.34
05/01/2026,TN0003000452,ASTREE,46,46,46,46,46,5,190,8740
05/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
05/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,2,34,445.4
05/01/2026,TN0002300358,AIR LIQUIDE TSIE,150,150,150,150,150,20,215,32250
05/01/2026,TN0007200017,WIFACK INT BANK,0,0,0,0,0,0,0,0
05/01/2026,TN0007720014,UNIMED,9.44,9.59,9.61,9.4,9.548,142,31430,300092.56
05/01/2026,TN0003900107,UIB,25.7,25.71,25.79,25.7,25.725,5,314,8077.53
05/01/2026,TN0007690019,UADH,0,0,0,0,0,0,0,0
05/01/2026,TN0002100907,TUNISIE LEASING F,32.6,32,32.6,32,32.215,42,3801,122449.29
05/01/2026,TN0001200401,TUNISAIR,0.35,0.35,0.35,0.35,0.35,4,3252,1138.2
05/01/2026,TN0007380017,TUNIS RE,10.38,10.12,10.38,10.12,10.216,13,2700,27584
05/01/2026,TN0007270010,TPR,11.03,11.04,11.25,11,11.044,89,16073,177514.55
05/01/2026,TN0007440019,TELNET HOLDING,6.71,6.7,6.71,6.65,6.689,9,1134,7585.8
05/01/2026,TN0002600955,STB,4,4,4.01,3.92,3.994,32,8496,33929.98
05/01/2026,TN0006060016,STAR,62.5,60.99,62.51,60.02,61.447,48,2910,178811.4
05/01/2026,TNNGTFLC2986,STA,37.74,37.74,37.74,37.74,37.74,2,50,1887
05/01/2026,TN0006560015,SOTUVER,13.67,13.54,13.68,13.44,13.507,125,50077,676411.54
05/01/2026,TN0006580013,SOTUMAG,8.95,8.94,8.95,8.94,8.944,9,418,3738.51
05/01/2026,TN0006660013,SOTRAPIL,22.12,22.19,22.45,22.12,22.197,13,1390,30853.99
05/01/2026,TN0007630015,SOTIPAPIER,2.71,2.75,2.77,2.7,2.712,47,5121,13889.81
05/01/2026,TN0006530018,SOTETEL,5.21,5.27,5.27,5.15,5.236,27,3693,19336.51
05/01/2026,TN0006780019,SOMOCER,0.45,0.45,0.45,0.45,0.45,1,111,49.95
05/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.7,18.8,18.98,18.3,18.494,12,525,9709.14
05/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
05/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
05/01/2026,TN0006590012,SIAME,2.56,2.46,2.56,2.46,2.502,36,5399,13507.25
05/01/2026,TN0001100254,SFBT,12.7,12.8,12.83,12.49,12.647,192,124656,1576526.47
05/01/2026,TN0007610017,SAH,13.74,13.55,13.74,13.35,13.526,57,11754,158985.17
05/01/2026,TN0005700018,POULINA GP HOLDING,18.89,18.85,18.9,18.6,18.835,66,15619,294182.36
05/01/2026,TN0007530017,ONE TECH HOLDING,8.64,8.5,8.64,8.45,8.528,134,23336,199002.9
05/01/2026,TN0007620016,MPBS,8.27,8.27,8.6,8.27,8.27,104,17250,142660.13
05/01/2026,TN0001000108,MONOPRIX,5.97,5.97,5.97,5.97,5.97,12,679,4053.63
05/01/2026,TN0006720049,BH LEASING,4,4,4,4,4,5,6322,25288
05/01/2026,TN0006440010,MAGASIN GENERAL,9.85,9.85,9.85,9.85,9.85,1,50,492.5
05/01/2026,TN0007310139,HANNIBAL LEASE,0,0,0,0,0,0,0,0
05/01/2026,TN0007570013,EURO-CYCLES,12.44,12.29,12.44,12.23,12.311,45,6857,84419.11
05/01/2026,TN0007210016,ESSOUKNA,3.36,3.5,3.59,3.36,3.528,59,10963,38682.57
05/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.9,14.78,15,14.78,14.787,10,551,8147.72
05/01/2026,TN0007670011,DELICE HOLDING,12.5,12.31,12.5,12.3,12.371,68,7663,94796.65
05/01/2026,TN0007550015,CITY CARS,19.31,19.24,19.7,19.23,19.259,28,4354,83852.44
05/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.57,0.57,0.57,0.57,0.57,3,827,471.39
05/01/2026,TN0004200853,CIL,28.25,28.01,28.8,27.53,27.925,8,3665,102345.91
05/01/2026,TN0007590011,CELLCOM,3.25,3.1,3.25,3.06,3.12,15,1888,5889.91
05/01/2026,TN0002200053,BT,6.12,6.08,6.13,5.95,6.029,175,61661,371730.45
05/01/2026,TN0003100609,BNA,11.96,11.92,11.98,11.9,11.933,57,10393,124024.02
05/01/2026,TN0001800457,BIAT,110,108.89,110,105,108.11,76,5629,608552.87
05/01/2026,TN0001900604,BH BANK,10.59,10.4,10.59,10.4,10.413,7,375,3904.75
05/01/2026,TN0006610018,ATTIJARI LEASING,29.3,29.3,29.3,29.3,29.3,14,964,28245.2
05/01/2026,TN0001600154,ATTIJARI BANK,65.5,64.99,65.5,64,65.049,47,2922,190073.91
05/01/2026,TN0004700100,ATL,6.08,6.01,6.08,6,6.022,18,4349,26188.78
05/01/2026,TN0007740012,ATELIER MEUBLE INT,4.66,4.67,4.68,4.6,4.644,28,7116,33043.39
05/01/2026,TN0003600350,ATB,3.8,3.75,3.8,3.71,3.728,6,870,3243.75
05/01/2026,TN0007140015,ASSAD,3.3,3.3,3.3,3.3,3.3,41,11984,39547.2
05/01/2026,TN0007830011,ASSUR MAGHREBIA,56,59,59,56,56.013,5,224,12547
05/01/2026,TN0007300015,ARTES,11.7,11.59,11.79,11.59,11.603,19,5226,60638.17
05/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.74,6.53,6.74,6.36,6.409,29,4226,27084.51
05/01/2026,TN0003400058,AMEN BANK,49.5,49.4,49.5,48.99,49.233,52,5262,259062.3
02/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
02/01/2026,TN0007600018,SOTEMAIL,3,3,3,3,3,1,42,126
02/01/2026,TN0007650013,TAWASOL GP HOLDING,0.82,0.82,0.82,0.82,0.82,28,12581,10316.42
02/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
02/01/2026,TN0007700016,OFFICEPLAST,1.9,1.89,1.9,1.86,1.863,18,1735,3231.9
02/01/2026,TN0007540016,NEW BODY LINE,4.05,4.05,4.05,4.05,4.05,1,6,24.3
02/01/2026,TN0007510019,LAND OR,0,0,0,0,0,0,0,0
02/01/2026,TN0007400013,CARTHAGE CEMENT,1.87,1.88,1.88,1.86,1.868,48,102711,191912.59
02/01/2026,TN0007500010,AETECH,0.32,0.32,0.32,0.32,0.32,2,119,38.08
02/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
02/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
02/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
02/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
02/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
02/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
02/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
02/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
02/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
02/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
02/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
02/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
02/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
02/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
02/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
02/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
02/01/2026,TN0007680010,BNA ASSURANCES,3.14,3.1,3.2,3.07,3.135,20,9027,28299.34
02/01/2026,TN0002400505,UBCI,0,0,0,0,0,0,0,0
02/01/2026,TN0004100202,TUNINVEST-SICAR,42,42,42,42,42,21,1526,64092
02/01/2026,TN0001400704,SPDIT - SICAF,12.69,12.68,12.69,12.68,12.686,11,1564,19840.96
02/01/2026,TN0006670012,SIPHAT,0,0,0,0,0,0,0,0
02/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
02/01/2026,TN0003200755,ICF,85,85.49,85.6,84.6,85.011,42,1869,158886.06
02/01/2026,TN0001300557,BTE (ADP),0,0,0,0,0,0,0,0
02/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
02/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
02/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
02/01/2026,TN0003800703,ALKIMIA,13.09,13.09,13.09,13.09,13.09,4,792,10367.28
02/01/2026,TN0002300358,AIR LIQUIDE TSIE,150,150,150,150,150,5,56,8400
02/01/2026,TN0007200017,WIFACK INT BANK,0,0,0,0,0,0,0,0
02/01/2026,TN0007720014,UNIMED,9.45,9.41,9.45,9.39,9.422,57,7240,68214.93
02/01/2026,TN0003900107,UIB,25.84,25.81,25.84,25.81,25.826,2,139,3589.84
02/01/2026,TN0007690019,UADH,0.59,0.59,0.59,0.59,0.59,9,4062,2396.58
02/01/2026,TN0002100907,TUNISIE LEASING F,32.75,32.6,32.75,32.37,32.556,46,2965,96528.15
02/01/2026,TN0001200401,TUNISAIR,0.35,0.35,0.35,0.35,0.35,5,1400,490
02/01/2026,TN0007380017,TUNIS RE,10.38,10.38,10.38,10.38,10.38,2,301,3124.38
02/01/2026,TN0007270010,TPR,11.48,11.39,11.49,11.26,11.335,90,15251,172865.64
02/01/2026,TN0007440019,TELNET HOLDING,6.84,6.81,6.85,6.79,6.818,12,2284,15572.49
02/01/2026,TN0002600955,STB,4.15,4.07,4.15,4,4.059,14,18702,75908.64
02/01/2026,TN0006060016,STAR,65,63.5,66.9,63.4,65.303,41,1565,102199.04
02/01/2026,TNNGTFLC2986,STA,37.48,37.78,37.78,37.48,37.579,12,578,21720.6
02/01/2026,TN0006560015,SOTUVER,13.68,13.68,13.8,13.5,13.634,37,10092,137596.72
02/01/2026,TN0006580013,SOTUMAG,8.87,8.9,8.9,8.87,8.874,2,707,6273.79
02/01/2026,TN0006660013,SOTRAPIL,22.68,22.1,22.68,22.1,22.368,17,3280,73366.3
02/01/2026,TN0007630015,SOTIPAPIER,2.77,2.78,2.78,2.74,2.777,21,15627,43399.28
02/01/2026,TN0006530018,SOTETEL,5.15,5.21,5.21,5.13,5.151,17,2914,15010.64
02/01/2026,TN0006780019,SOMOCER,0.44,0.44,0.44,0.44,0.44,7,2222,977.68
02/01/2026,TNQPQXRODTH8,SMART TUNISIE,19.5,18.99,19.95,18.99,19.153,33,2100,40222.15
02/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
02/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
02/01/2026,TN0006590012,SIAME,2.59,2.56,2.59,2.52,2.557,10,1198,3063.56
02/01/2026,TN0001100254,SFBT,12.51,12.71,12.71,12.4,12.56,168,65312,820322.99
02/01/2026,TN0007610017,SAH,13.71,13.75,13.78,13.5,13.643,48,7335,100071.54
02/01/2026,TN0005700018,POULINA GP HOLDING,18.6,18.9,18.9,18.13,18.708,113,17376,325069.2
02/01/2026,TN0007530017,ONE TECH HOLDING,8.73,8.7,8.73,8.65,8.662,56,10168,88072.27
02/01/2026,TN0007620016,MPBS,0,0,0,0,0,0,0,0
02/01/2026,TN0001000108,MONOPRIX,5.97,5.97,5.97,5.97,5.97,5,667,3981.99
02/01/2026,TN0006720049,BH LEASING,3.95,4,4,3.95,3.952,7,520,2055
02/01/2026,TN0006440010,MAGASIN GENERAL,9.85,9.85,9.85,9.85,9.85,2,100,985
02/01/2026,TN0007310139,HANNIBAL LEASE,0,0,0,0,0,0,0,0
02/01/2026,TN0007570013,EURO-CYCLES,12.49,12.44,12.5,12.39,12.442,24,4889,60827.99
02/01/2026,TN0007210016,ESSOUKNA,3.39,3.49,3.49,3.3,3.349,30,11122,37243.39
02/01/2026,TN0007410012,ENNAKL AUTOMOBILES,15.07,15.07,15.07,15.07,15.07,1,3,45.21
02/01/2026,TN0007670011,DELICE HOLDING,12.8,12.55,12.85,12.5,12.639,52,6804,85997.18
02/01/2026,TN0007550015,CITY CARS,19.95,19.5,19.95,19.49,19.675,11,790,15543.3
02/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.57,0.57,0.57,0.57,0.57,3,25,14.25
02/01/2026,TN0004200853,CIL,28.24,28.25,28.25,28.24,28.248,7,1589,44886.25
02/01/2026,TN0007590011,CELLCOM,3.39,3.25,3.39,3.25,3.382,7,594,2008.74
02/01/2026,TN0002200053,BT,6.35,6.15,6.35,6.14,6.157,347,129695,798568.41
02/01/2026,TN0003100609,BNA,12,11.99,12.06,11.9,12.004,36,8073,96911.52
02/01/2026,TN0001800457,BIAT,108.8,110.47,110.49,108,108.829,54,3211,349450.56
02/01/2026,TN0001900604,BH BANK,10.11,10.11,10.11,10.11,10.11,7,341,3447.51
02/01/2026,TN0006610018,ATTIJARI LEASING,29.6,29.6,29.6,29.6,29.6,2,20,592
02/01/2026,TN0001600154,ATTIJARI BANK,66,65.56,66,65,65.324,23,1583,103407.54
02/01/2026,TN0004700100,ATL,6.09,6.1,6.1,6.08,6.097,23,5262,32081.95
02/01/2026,TN0007740012,ATELIER MEUBLE INT,4.75,4.64,4.75,4.63,4.654,33,4838,22515.94
02/01/2026,TN0003600350,ATB,3.79,3.86,3.86,3.72,3.794,14,2009,7622.81
02/01/2026,TN0007140015,ASSAD,3.3,3.3,3.3,3.3,3.3,24,15650,51645
02/01/2026,TN0007830011,ASSUR MAGHREBIA,56.5,56.5,56.5,56.5,56.5,3,227,12825.5
02/01/2026,TN0007300015,ARTES,11.5,11.85,11.89,11.5,11.616,11,726,8433.12
02/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.65,6.6,6.65,6.6,6.626,7,1073,7109.2
02/01/2026,TN0003400058,AMEN BANK,50.5,49.5,50.5,49.15,49.538,89,4527,224256.89
